filename,sample_id,round,lat,lng,country_code,heading,pitch,panoId
3OuVMcpGjmm0tVfG_3.png,3OuVMcpGjmm0tVfG,3,-7.664903995418924,109.64580000388769,id,189,0,306E55743462335F4967633150394E327537335A5851
3OuVMcpGjmm0tVfG_4.png,3OuVMcpGjmm0tVfG,4,-14.292342550256954,-43.6792923374248,br,85,0,6C753135493052335F475A55454F48686F3965424251
3OuVMcpGjmm0tVfG_5.png,3OuVMcpGjmm0tVfG,5,-23.314295902196125,-64.22582182624905,ar,189,0,374A427873703448693677347075396235556B545067
3uP6lYo9pzx5Q0km_1.png,3uP6lYo9pzx5Q0km,1,61.94650347348063,7.9820736829081,no,287,2,4F4D52585F5071454B627544586A4B50636C35436441
3uP6lYo9pzx5Q0km_2.png,3uP6lYo9pzx5Q0km,2,59.17469698386533,11.025775497583513,no,26,2,537361542D33453431376D336B3776755F305F546351
3uP6lYo9pzx5Q0km_3.png,3uP6lYo9pzx5Q0km,3,49.052249944735976,15.950257450047154,cz,4,2,416A4246462D616B79614F4F47565A50745A30313041
3uP6lYo9pzx5Q0km_4.png,3uP6lYo9pzx5Q0km,4,-8.535931554066428,116.2347810374209,id,76,2,684B424261415968686E474E73654939763366352D51
3uP6lYo9pzx5Q0km_5.png,3uP6lYo9pzx5Q0km,5,42.81629327062595,19.3952947212698,me,39,2,4372413032623542464234625F4F33714E5666733641
4UvmdTHySo6AXW4M_1.png,4UvmdTHySo6AXW4M,1,50.16706909674855,6.0118908091033925,lu,330.3577880859375,1.0099999904632568,6D526771737865533242545A794C46726E7563475567
4UvmdTHySo6AXW4M_2.png,4UvmdTHySo6AXW4M,2,-19.366601183488843,-50.98271409887331,br,295.1637268066406,1.9199999570846558,3841697956745F617248684C6C563753426D6B2D6B67
4UvmdTHySo6AXW4M_3.png,4UvmdTHySo6AXW4M,3,53.0956799347932,20.833352028983573,pl,333.967529296875,1.3600000143051147,5430625532645338754D4D4470645A6B486E382D3541
4UvmdTHySo6AXW4M_4.png,4UvmdTHySo6AXW4M,4,37.327067913583335,-108.93372563900277,us,278.19873046875,1.0399999618530273,616535796E335071434B3256455168387A5771546551
4UvmdTHySo6AXW4M_5.png,4UvmdTHySo6AXW4M,5,13.56454384567304,103.05317053940732,kh,6.904018402099609,1.149999976158142,794445436F7A58454F336F31786B726E56474B755741
56Q4T4rpv9O9sCpP_1.png,56Q4T4rpv9O9sCpP,1,47.01044207465125,9.50752445097967,ch,10,2,54592D393663687858686B344E6E5543496D7A364951
56Q4T4rpv9O9sCpP_2.png,56Q4T4rpv9O9sCpP,2,-34.312599903540196,19.638025358492094,za,53,2,69512D344E36767751424E624F626A746B5854784A67
56Q4T4rpv9O9sCpP_3.png,56Q4T4rpv9O9sCpP,3,7.043839314459737,80.0706172922699,lk,308,2,6E4C31754E4D776E52764B64764E5A33456F386F6941
56Q4T4rpv9O9sCpP_4.png,56Q4T4rpv9O9sCpP,4,-27.262622689849266,148.05449620382456,au,175,2,59487A6D4F59697951576D4141794331746F32344651
56Q4T4rpv9O9sCpP_5.png,56Q4T4rpv9O9sCpP,5,-24.85980623572541,29.060413475988206,za,106,2,4D3141634176694C54416737656D4F51375F5A6A3377
5GS2RPgTrf85UZM5_1.png,5GS2RPgTrf85UZM5,1,42.67687892243718,24.681300744431955,bg,130,2,4374674943745F784C644D46654D4545774A464A5551
5GS2RPgTrf85UZM5_2.png,5GS2RPgTrf85UZM5,2,54.749980595846026,-1.898255221012861,gb,192,2,7558514A38557A6A387747656A7734713753424E7541
5GS2RPgTrf85UZM5_3.png,5GS2RPgTrf85UZM5,3,-18.871650425642148,-63.374941514270006,bo,179,2,6D394B5569705A5971647674576E72616174626C3267
5GS2RPgTrf85UZM5_4.png,5GS2RPgTrf85UZM5,4,31.947302857704198,35.86465030031928,jo,320,2,744A597057776A6F4B3051316970323978394E415451
5GS2RPgTrf85UZM5_5.png,5GS2RPgTrf85UZM5,5,50.995895795267,4.418483799121004,be,290,2,36345A414E4748575A37514E3446674D2D56776D6451
5bPlIRT7eGN79a2E_1.png,5bPlIRT7eGN79a2E,1,7.57293171357181,126.56203724719322,ph,330,2,58704D4F5A70696B526A6643476D54664A64375F4A77
5bPlIRT7eGN79a2E_2.png,5bPlIRT7eGN79a2E,2,51.49342221233289,-101.42891085792623,ca,192,2,33576357504F314D6169487A4D726C316F324A6D4567
5bPlIRT7eGN79a2E_3.png,5bPlIRT7eGN79a2E,3,31.542304751248153,-107.24376635167894,mx,257,2,67316D714B336774516B50485665374E636764734D41
5bPlIRT7eGN79a2E_4.png,5bPlIRT7eGN79a2E,4,22.2871271891676,105.8728615504137,vn,177,2,4D773573317077524964694C39432D55774A73427241
5bPlIRT7eGN79a2E_5.png,5bPlIRT7eGN79a2E,5,-51.65219967358533,-72.59062803629287,cl,132,2,376D577A6C4B78575A436644414A705F4239762D5A41
5l0GTCFZI877KxkV_1.png,5l0GTCFZI877KxkV,1,21.235209513173505,-87.43325628686506,mx,89,2,6431644F5270587877363368754E564B785879635767
5l0GTCFZI877KxkV_2.png,5l0GTCFZI877KxkV,2,14.707900710028454,105.50271519154438,th,120,2,61526734677944754647616A55676B69315345445767
5l0GTCFZI877KxkV_3.png,5l0GTCFZI877KxkV,3,53.566158040792736,33.41582622747034,ru,87,2,5A49336B556550494E4F534D76334B6A73746F4D6F51
5l0GTCFZI877KxkV_4.png,5l0GTCFZI877KxkV,4,33.27558332812898,133.2243037631552,jp,323,2,4B556C4B45434B385A464C30424A7A52682D39793951
5l0GTCFZI877KxkV_5.png,5l0GTCFZI877KxkV,5,68.77732497616809,18.16691118854459,no,3,2,456F6755752D453656683742774A6437787778464A41
67gLC5CcGgkQIWEW_1.png,67gLC5CcGgkQIWEW,1,50.364646297843784,25.75514187130782,ua,26,0,71633168575964757951316172337174545A304B4F67
67gLC5CcGgkQIWEW_2.png,67gLC5CcGgkQIWEW,2,43.175323897592975,26.500068318482043,bg,329,0,364248425863586F4B71746430416A3652574B457867
67gLC5CcGgkQIWEW_3.png,67gLC5CcGgkQIWEW,3,44.67390635217985,26.717414844637076,ro,242,0,527148457879682D4C585A47313775674334646F3777
67gLC5CcGgkQIWEW_4.png,67gLC5CcGgkQIWEW,4,37.72364438255973,126.48075517089157,kr,47,0,385A39754B5F4E5F716B6A43466E4D5F416F49506B51
67gLC5CcGgkQIWEW_5.png,67gLC5CcGgkQIWEW,5,9.905339759679407,123.82334499424445,ph,29,0,4F423579696E456846435339665350362D4E4A647767
6fGwHxCTvCbaK77Q_1.png,6fGwHxCTvCbaK77Q,1,-7.481667150689077,-48.79507265638942,br,226,2,73657A5356535F7145476F616E7A6A6C394D72466641
6fGwHxCTvCbaK77Q_2.png,6fGwHxCTvCbaK77Q,2,25.653089020744467,87.30578190808355,in,344,2,5564656B5349776C4B35774162666759327178773467
6fGwHxCTvCbaK77Q_3.png,6fGwHxCTvCbaK77Q,3,53.8633307955069,102.1743720926898,ru,155,2,2D6567525F6A2D587A48434431585163614C52517641
6fGwHxCTvCbaK77Q_4.png,6fGwHxCTvCbaK77Q,4,-38.08957964056736,177.37385773562062,nz,165,2,64584741673076356767487A4B577265595468683941
6fGwHxCTvCbaK77Q_5.png,6fGwHxCTvCbaK77Q,5,-34.85397455314804,-55.126061077137464,uy,32,2,357174556D6C4A72305F6E354A43535F476E546E4C77
6ypQOh9cOoE7WaWH_1.png,6ypQOh9cOoE7WaWH,1,42.738212627906115,18.851401585045032,me,228,2,6C485848335F635431786C7A54587965674F496E2D51
6ypQOh9cOoE7WaWH_2.png,6ypQOh9cOoE7WaWH,2,49.872144715606666,-111.35928100782871,ca,1,2,78624D58787A787669504B4C34486B624177524A6D41
6ypQOh9cOoE7WaWH_3.png,6ypQOh9cOoE7WaWH,3,7.309947991852174,-72.87120424623934,co,112,2,4C663374557943424473497975714F666A526D496B67
6ypQOh9cOoE7WaWH_4.png,6ypQOh9cOoE7WaWH,4,-32.48493850102399,-64.9995489783023,ar,169,2,734E41434578617A49772D553861626243597A386841
6ypQOh9cOoE7WaWH_5.png,6ypQOh9cOoE7WaWH,5,-30.146124458741866,152.5926999952255,au,208,2,50654362434A43777772695A62766A39324E42633177
74bPHM081cMUaNKT_1.png,74bPHM081cMUaNKT,1,47.64552015183677,116.98853139060236,mn,91,2,4B53456F59767935596F716B34567953676B6D6C6267
74bPHM081cMUaNKT_2.png,74bPHM081cMUaNKT,2,-30.12115250816304,24.647820100261523,za,193,2,387931456935514643384E7943744C422D544F705441
74bPHM081cMUaNKT_3.png,74bPHM081cMUaNKT,3,42.49066265751216,1.4951672478780103,ad,308,2,4176724847314E3348623343596C726F556979417A67
74bPHM081cMUaNKT_4.png,74bPHM081cMUaNKT,4,-0.15994216565985925,35.44848939641084,ke,255,2,51536745314E386634704A705959574E717845776B51
74bPHM081cMUaNKT_5.png,74bPHM081cMUaNKT,5,36.93257422483265,30.7476726672058,tr,347,2,7941772D6D3967374A626E6F395332694E6565683651
8G5DpHP2KCtVKrk9_1.png,8G5DpHP2KCtVKrk9,1,-22.37171771803093,-41.77766333615372,br,167,0,467643634C6E783459744E765838345875526D507667
8G5DpHP2KCtVKrk9_2.png,8G5DpHP2KCtVKrk9,2,44.037864498942064,-64.71324058641856,ca,53,0,4D5547716D57706270386F514F5177365443476C6951
8G5DpHP2KCtVKrk9_3.png,8G5DpHP2KCtVKrk9,3,48.40151194434177,2.4524790131868097,fr,178,0,755959776D6B5A345878735879523149373251377051
8G5DpHP2KCtVKrk9_4.png,8G5DpHP2KCtVKrk9,4,42.10389745350263,140.60106156189246,jp,277,0,5A6662487875555F5364594C41642D42516337766667
8G5DpHP2KCtVKrk9_5.png,8G5DpHP2KCtVKrk9,5,20.539249695180946,-100.6910673642837,mx,112,0,494A304A4F737A35414367477A2D45694C77596E6F77
8Uo6ejwXYqmp9av3_1.png,8Uo6ejwXYqmp9av3,1,16.2875532217372,104.0492111382555,th,81,0,4A365233315A4233727662644B494B6E444D65727667
8Uo6ejwXYqmp9av3_2.png,8Uo6ejwXYqmp9av3,2,59.35109797652124,10.87124504851677,no,4,0,72555A78446B71336266434475546B2D476A6A722D67
8Uo6ejwXYqmp9av3_3.png,8Uo6ejwXYqmp9av3,3,-0.2973988359904683,-78.52305753609255,ec,184,0,4B4F654D3565786963484F2D6E316241613268586F41
8Uo6ejwXYqmp9av3_4.png,8Uo6ejwXYqmp9av3,4,38.184795663895564,128.60424741695059,,72,0,6E49305A39505A366A4D555065696B6935596C746A77
8Uo6ejwXYqmp9av3_5.png,8Uo6ejwXYqmp9av3,5,-21.046669897700955,24.39948777074251,bw,118,0,6F774F695A626541734C4C774F354B76424B77396741
9NNxopqtafH8pTbN_1.png,9NNxopqtafH8pTbN,1,-40.78539054470481,145.2741511042173,au,17,2,57326851545357377A4B69414A59677155736C307A51
9NNxopqtafH8pTbN_2.png,9NNxopqtafH8pTbN,2,53.32230182795397,5.80391042753017,nl,144,2,4A63784734477A6A56476F335F4C6270343974443441
9NNxopqtafH8pTbN_3.png,9NNxopqtafH8pTbN,3,9.437691454835168,-82.49703120196337,pa,97,2,38546D335F6233492D566F344C4C754F623171613677
9NNxopqtafH8pTbN_4.png,9NNxopqtafH8pTbN,4,0.5719319677794591,97.73098038748167,id,11,2,4B484C7438716C4C44436F415A455F55385448354851
9NNxopqtafH8pTbN_5.png,9NNxopqtafH8pTbN,5,38.40830455797947,-4.301649536891974,es,353,2,5F4D5A394A7277626541546F36344830593576534C67
9lNwy1vjD53PTSwt_1.png,9lNwy1vjD53PTSwt,1,48.423822800548805,33.720825147363634,ua,171,0,617274704A576A4F6244383649565455764E50654E41
9lNwy1vjD53PTSwt_2.png,9lNwy1vjD53PTSwt,2,35.15510890461761,24.736189821636064,gr,156,0,2D545A685836364F45626939585F6C636D4F64704777
9lNwy1vjD53PTSwt_3.png,9lNwy1vjD53PTSwt,3,39.42419416266607,2.7457767431859463,es,357,0,356B4E4E65646F3469494E3957796A73576445396F67
9lNwy1vjD53PTSwt_4.png,9lNwy1vjD53PTSwt,4,6.120822734283559,102.30992877745489,my,233,0,786467306266675A6D727A556658727055326A564B51
9lNwy1vjD53PTSwt_5.png,9lNwy1vjD53PTSwt,5,-14.285007379669622,-170.71011376863245,as,214,0,456E6D7154534F56336C644452504970764F2D443867
9oZfZYQEl9GWjZPu_1.png,9oZfZYQEl9GWjZPu,1,-17.725847037793844,-39.23544491959323,br,202.15017700195312,1.2200000286102295,6F6650314A70444E6B53435937654F614358756C6A77
9oZfZYQEl9GWjZPu_2.png,9oZfZYQEl9GWjZPu,2,34.524486760600624,134.35427851665273,jp,79,1.6699999570846558,7A2D787A444F6D6E32732D3163437451514356486551
9oZfZYQEl9GWjZPu_3.png,9oZfZYQEl9GWjZPu,3,-25.938231961450946,26.552072699521588,za,115.84245300292969,0,62594750516C56574B6B6B49686A6A4A6855616C3167
9oZfZYQEl9GWjZPu_4.png,9oZfZYQEl9GWjZPu,4,-5.152416929867609,-78.92345998594813,pe,111.5706787109375,0.36000001430511475,45455467443962764A57656F6F4B6436566748527551
9oZfZYQEl9GWjZPu_5.png,9oZfZYQEl9GWjZPu,5,15.433413615215438,78.11455943511866,in,27,0.07999999821186066,4C3448486A5F7936324C2D65456F7633764276534351
AVKTblAzBqaYrcKe_1.png,AVKTblAzBqaYrcKe,1,42.026128083722945,-73.33615976746222,us,247,0,4B7A712D5463505232686B6E35543046344D79786551
AVKTblAzBqaYrcKe_2.png,AVKTblAzBqaYrcKe,2,14.743636613586585,-16.54330950392872,sn,170,0,6167335A584C53626B3663346E72773249676A416F77
AVKTblAzBqaYrcKe_3.png,AVKTblAzBqaYrcKe,3,59.018974360784625,6.040940323907536,no,32,0,66706D73367755646A4A4B704C6E394A494648523841
AVKTblAzBqaYrcKe_4.png,AVKTblAzBqaYrcKe,4,35.69078721149959,-88.86229458255214,us,91,0,76734B703758675036744A564E6B58555F5776465777
AVKTblAzBqaYrcKe_5.png,AVKTblAzBqaYrcKe,5,-23.654236285440522,-52.00107404086504,br,268,0,3969644D66754A49455F68704C385A6543534B374577
